domain;country;visibility_index
https://data.piscoweb.org/;ie;0.0
https://data.piscoweb.org/;it;0.0
https://data.piscoweb.org/;jp;0.0
https://data.piscoweb.org/;nl;0.0
https://data.piscoweb.org/;no;0.0
https://data.piscoweb.org/;pl;0.0
https://data.piscoweb.org/;pt;0.0
https://data.piscoweb.org/;ro;0.0
https://data.piscoweb.org/;se;0.0
https://data.piscoweb.org/;si;0.0
https://data.piscoweb.org/;sk;0.0
https://data.piscoweb.org/;tr;0.0
https://data.piscoweb.org/;uk;0.0
https://data.piscoweb.org/;us;0.0
https://data.pnnl.gov/;at;0.0
https://data.pnnl.gov/;au;0.0
https://data.pnnl.gov/;be;0.0
https://data.pnnl.gov/;bg;0.0
https://data.pnnl.gov/;br;0.0
https://data.pnnl.gov/;ca;0.0
https://data.pnnl.gov/;ch;0.0
https://data.pnnl.gov/;cz;0.0
https://data.pnnl.gov/;de;0.0
https://data.pnnl.gov/;dk;0.0
https://data.pnnl.gov/;es;0.0
https://data.pnnl.gov/;fi;0.0
https://data.pnnl.gov/;fr;0.0
https://data.pnnl.gov/;gr;0.0
https://data.pnnl.gov/;hr;0.0
https://data.pnnl.gov/;hu;0.0
https://data.pnnl.gov/;ie;0.0
https://data.pnnl.gov/;it;0.0
https://data.pnnl.gov/;jp;0.0
https://data.pnnl.gov/;nl;0.0
https://data.pnnl.gov/;no;0.0
https://data.pnnl.gov/;pl;0.0
https://data.pnnl.gov/;pt;0.0
https://data.pnnl.gov/;ro;0.0
https://data.pnnl.gov/;se;0.0
https://data.pnnl.gov/;si;0.0
https://data.pnnl.gov/;sk;0.0
https://data.pnnl.gov/;tr;0.0
https://data.pnnl.gov/;uk;0.0
https://data.pnnl.gov/;us;0.0
https://data.qdr.syr.edu/;at;0.0
https://data.qdr.syr.edu/;au;0.0
https://data.qdr.syr.edu/;be;0.0
https://data.qdr.syr.edu/;bg;0.0
https://data.qdr.syr.edu/;br;0.0
https://data.qdr.syr.edu/;ca;0.0
https://data.qdr.syr.edu/;ch;0.0
https://data.qdr.syr.edu/;cz;0.0
https://data.qdr.syr.edu/;de;0.0
https://data.qdr.syr.edu/;dk;0.0
https://data.qdr.syr.edu/;es;0.0
https://data.qdr.syr.edu/;fi;0.0
https://data.qdr.syr.edu/;fr;0.0
https://data.qdr.syr.edu/;gr;0.0
https://data.qdr.syr.edu/;hr;0.0
https://data.qdr.syr.edu/;hu;0.0
https://data.qdr.syr.edu/;ie;0.0
https://data.qdr.syr.edu/;it;0.0
https://data.qdr.syr.edu/;jp;0.0
https://data.qdr.syr.edu/;nl;0.0
https://data.qdr.syr.edu/;no;0.0
https://data.qdr.syr.edu/;pl;0.0
https://data.qdr.syr.edu/;pt;0.0
https://data.qdr.syr.edu/;ro;0.0
https://data.qdr.syr.edu/;se;0.0
https://data.qdr.syr.edu/;si;0.0
https://data.qdr.syr.edu/;sk;0.0
https://data.qdr.syr.edu/;tr;0.0
https://data.qdr.syr.edu/;uk;0.0
https://data.qdr.syr.edu/;us;0.0
https://data.sbgrid.org/;at;0.0
https://data.sbgrid.org/;au;0.0
https://data.sbgrid.org/;be;0.0
https://data.sbgrid.org/;bg;0.0
https://data.sbgrid.org/;br;0.0
https://data.sbgrid.org/;ca;0.0
https://data.sbgrid.org/;ch;0.0
https://data.sbgrid.org/;cz;0.0
https://data.sbgrid.org/;de;0.0
https://data.sbgrid.org/;dk;0.0
https://data.sbgrid.org/;es;0.0
https://data.sbgrid.org/;fi;0.0
https://data.sbgrid.org/;fr;0.0
https://data.sbgrid.org/;gr;0.0
https://data.sbgrid.org/;hr;0.0
https://data.sbgrid.org/;hu;0.0
https://data.sbgrid.org/;ie;0.0
https://data.sbgrid.org/;it;0.0
https://data.sbgrid.org/;jp;0.0
https://data.sbgrid.org/;nl;0.0
https://data.sbgrid.org/;no;0.0
https://data.sbgrid.org/;pl;0.0
https://data.sbgrid.org/;pt;0.0
https://data.sbgrid.org/;ro;0.0
https://data.sbgrid.org/;se;0.0
https://data.sbgrid.org/;si;0.0
https://data.sbgrid.org/;sk;0.0
https://data.sbgrid.org/;tr;0.0
https://data.sbgrid.org/;uk;0.0
https://data.sbgrid.org/;us;0.0
https://data.sciencespo.fr/;at;0.0
https://data.sciencespo.fr/;au;0.0
https://data.sciencespo.fr/;be;0.0
https://data.sciencespo.fr/;bg;0.0
https://data.sciencespo.fr/;br;0.0
https://data.sciencespo.fr/;ca;0.0
https://data.sciencespo.fr/;ch;0.0
https://data.sciencespo.fr/;cz;0.0
https://data.sciencespo.fr/;de;0.0
https://data.sciencespo.fr/;dk;0.0
https://data.sciencespo.fr/;es;0.0
https://data.sciencespo.fr/;fi;0.0
https://data.sciencespo.fr/;fr;0.0
https://data.sciencespo.fr/;gr;0.0
https://data.sciencespo.fr/;hr;0.0
https://data.sciencespo.fr/;hu;0.0
https://data.sciencespo.fr/;ie;0.0
https://data.sciencespo.fr/;it;0.0
https://data.sciencespo.fr/;jp;0.0
https://data.sciencespo.fr/;nl;0.0
https://data.sciencespo.fr/;no;0.0
https://data.sciencespo.fr/;pl;0.0
https://data.sciencespo.fr/;pt;0.0
https://data.sciencespo.fr/;ro;0.0
https://data.sciencespo.fr/;se;0.0
https://data.sciencespo.fr/;si;0.0
https://data.sciencespo.fr/;sk;0.0
https://data.sciencespo.fr/;tr;0.0
https://data.sciencespo.fr/;uk;0.0
https://data.sciencespo.fr/;us;0.0
https://data.uni-hannover.de/;at;0.0
https://data.uni-hannover.de/;au;0.0
https://data.uni-hannover.de/;be;0.0
https://data.uni-hannover.de/;bg;0.0
https://data.uni-hannover.de/;br;0.0
https://data.uni-hannover.de/;ca;0.0
https://data.uni-hannover.de/;ch;0.0001
https://data.uni-hannover.de/;cz;0.0
https://data.uni-hannover.de/;de;0.0022
https://data.uni-hannover.de/;dk;0.0
https://data.uni-hannover.de/;es;0.0
https://data.uni-hannover.de/;fi;0.0
https://data.uni-hannover.de/;fr;0.0
https://data.uni-hannover.de/;gr;0.0
https://data.uni-hannover.de/;hr;0.0
https://data.uni-hannover.de/;hu;0.0
https://data.uni-hannover.de/;ie;0.0
https://data.uni-hannover.de/;it;0.0
https://data.uni-hannover.de/;jp;0.0
https://data.uni-hannover.de/;nl;0.0
https://data.uni-hannover.de/;no;0.0
https://data.uni-hannover.de/;pl;0.0
https://data.uni-hannover.de/;pt;0.0
https://data.uni-hannover.de/;ro;0.0
https://data.uni-hannover.de/;se;0.0
https://data.uni-hannover.de/;si;0.0
https://data.uni-hannover.de/;sk;0.0
https://data.uni-hannover.de/;tr;0.0
https://data.uni-hannover.de/;uk;0.0
https://data.uni-hannover.de/;us;0.0
https://data.worldagroforestry.org/;at;0.0
https://data.worldagroforestry.org/;au;0.0
https://data.worldagroforestry.org/;be;0.0
https://data.worldagroforestry.org/;bg;0.0
https://data.worldagroforestry.org/;br;0.0
https://data.worldagroforestry.org/;ca;0.0
https://data.worldagroforestry.org/;ch;0.0
https://data.worldagroforestry.org/;cz;0.0
https://data.worldagroforestry.org/;de;0.0
https://data.worldagroforestry.org/;dk;0.0
https://data.worldagroforestry.org/;es;0.0
https://data.worldagroforestry.org/;fi;0.0
https://data.worldagroforestry.org/;fr;0.0
https://data.worldagroforestry.org/;gr;0.0
https://data.worldagroforestry.org/;hr;0.0
https://data.worldagroforestry.org/;hu;0.0
https://data.worldagroforestry.org/;ie;0.0
https://data.worldagroforestry.org/;it;0.0
https://data.worldagroforestry.org/;jp;0.0
https://data.worldagroforestry.org/;nl;0.0
https://data.worldagroforestry.org/;no;0.0
https://data.worldagroforestry.org/;pl;0.0
https://data.worldagroforestry.org/;pt;0.0
https://data.worldagroforestry.org/;ro;0.0
https://data.worldagroforestry.org/;se;0.0
https://data.worldagroforestry.org/;si;0.0
https://data.worldagroforestry.org/;sk;0.0
https://data.worldagroforestry.org/;tr;0.0
https://data.worldagroforestry.org/;uk;0.0
https://data.worldagroforestry.org/;us;0.0
https://data.worldpop.org/;at;0.0
https://data.worldpop.org/;au;0.0
https://data.worldpop.org/;be;0.0
https://data.worldpop.org/;bg;0.0
https://data.worldpop.org/;br;0.0
https://data.worldpop.org/;ca;0.0
https://data.worldpop.org/;ch;0.0
https://data.worldpop.org/;cz;0.0
https://data.worldpop.org/;de;0.0
https://data.worldpop.org/;dk;0.0
https://data.worldpop.org/;es;0.0
https://data.worldpop.org/;fi;0.0
https://data.worldpop.org/;fr;0.0
https://data.worldpop.org/;gr;0.0
https://data.worldpop.org/;hr;0.0
https://data.worldpop.org/;hu;0.0
https://data.worldpop.org/;ie;0.0
https://data.worldpop.org/;it;0.0
https://data.worldpop.org/;jp;0.0
https://data.worldpop.org/;nl;0.0
https://data.worldpop.org/;no;0.0
https://data.worldpop.org/;pl;0.0
https://data.worldpop.org/;pt;0.0
https://data.worldpop.org/;ro;0.0
https://data.worldpop.org/;se;0.0
https://data.worldpop.org/;si;0.0
https://data.worldpop.org/;sk;0.0
https://data.worldpop.org/;tr;0.0
https://data.worldpop.org/;uk;0.0
https://data.worldpop.org/;us;0.0
https://datacite.org/;at;0.00015
https://datacite.org/;au;0.0
https://datacite.org/;be;0.0
https://datacite.org/;bg;0.0
https://datacite.org/;br;0.0
https://datacite.org/;ca;0.0
https://datacite.org/;ch;0.0007499999999999999
https://datacite.org/;cz;0.0
https://datacite.org/;de;0.00185
https://datacite.org/;dk;0.0
https://datacite.org/;es;0.00015000000000000001
https://datacite.org/;fi;0.0
https://datacite.org/;fr;0.0
https://datacite.org/;gr;0.0
https://datacite.org/;hr;0.0
https://datacite.org/;hu;0.0
https://datacite.org/;ie;0.0
https://datacite.org/;it;0.00025
https://datacite.org/;jp;0.0
https://datacite.org/;nl;5e-05
https://datacite.org/;no;0.0
https://datacite.org/;pl;5e-05
https://datacite.org/;pt;0.0
https://datacite.org/;ro;0.0
https://datacite.org/;se;0.00255
https://datacite.org/;si;0.0
https://datacite.org/;sk;0.0
https://datacite.org/;tr;0.0
https://datacite.org/;uk;0.00015000000000000001
https://datacite.org/;us;0.0017000000000000001
https://datacommons.princeton.edu/;at;0.0
https://datacommons.princeton.edu/;au;0.0
https://datacommons.princeton.edu/;be;0.0
https://datacommons.princeton.edu/;bg;0.0
https://datacommons.princeton.edu/;br;0.0
https://datacommons.princeton.edu/;ca;0.0
https://datacommons.princeton.edu/;ch;0.0
https://datacommons.princeton.edu/;cz;0.0
https://datacommons.princeton.edu/;de;0.0
https://datacommons.princeton.edu/;dk;0.0
https://datacommons.princeton.edu/;es;0.0
https://datacommons.princeton.edu/;fi;0.0
https://datacommons.princeton.edu/;fr;0.0
https://datacommons.princeton.edu/;gr;0.0
https://datacommons.princeton.edu/;hr;0.0
https://datacommons.princeton.edu/;hu;0.0
https://datacommons.princeton.edu/;ie;0.0
https://datacommons.princeton.edu/;it;0.0
https://datacommons.princeton.edu/;jp;0.0
https://datacommons.princeton.edu/;nl;0.0
https://datacommons.princeton.edu/;no;0.0
https://datacommons.princeton.edu/;pl;0.0
https://datacommons.princeton.edu/;pt;0.0
https://datacommons.princeton.edu/;ro;0.0
https://datacommons.princeton.edu/;se;0.0
https://datacommons.princeton.edu/;si;0.0
https://datacommons.princeton.edu/;sk;0.0
https://datacommons.princeton.edu/;tr;0.0
https://datacommons.princeton.edu/;uk;0.0
https://datacommons.princeton.edu/;us;0.0
https://datacompass.lshtm.ac.uk/;at;0.0
https://datacompass.lshtm.ac.uk/;au;0.0
https://datacompass.lshtm.ac.uk/;be;0.0
https://datacompass.lshtm.ac.uk/;bg;0.0
https://datacompass.lshtm.ac.uk/;br;0.0
https://datacompass.lshtm.ac.uk/;ca;0.0
https://datacompass.lshtm.ac.uk/;ch;0.0
https://datacompass.lshtm.ac.uk/;cz;0.0
https://datacompass.lshtm.ac.uk/;de;0.0
https://datacompass.lshtm.ac.uk/;dk;0.0
https://datacompass.lshtm.ac.uk/;es;0.0
https://datacompass.lshtm.ac.uk/;fi;0.0
https://datacompass.lshtm.ac.uk/;fr;0.0
https://datacompass.lshtm.ac.uk/;gr;0.0
https://datacompass.lshtm.ac.uk/;hr;0.0
https://datacompass.lshtm.ac.uk/;hu;0.0
https://datacompass.lshtm.ac.uk/;ie;0.0
https://datacompass.lshtm.ac.uk/;it;0.0
https://datacompass.lshtm.ac.uk/;jp;0.0
https://datacompass.lshtm.ac.uk/;nl;0.0
https://datacompass.lshtm.ac.uk/;no;0.0
https://datacompass.lshtm.ac.uk/;pl;0.0
https://datacompass.lshtm.ac.uk/;pt;0.0
https://datacompass.lshtm.ac.uk/;ro;0.0
https://datacompass.lshtm.ac.uk/;se;0.0
https://datacompass.lshtm.ac.uk/;si;0.0
https://datacompass.lshtm.ac.uk/;sk;0.0
https://datacompass.lshtm.ac.uk/;tr;0.0
https://datacompass.lshtm.ac.uk/;uk;0.00045
https://datacompass.lshtm.ac.uk/;us;0.0
https://datadryad.org/;at;0.00075
https://datadryad.org/;au;0.0
https://datadryad.org/;be;0.0
https://datadryad.org/;bg;0.0
https://datadryad.org/;br;0.0007999999999999999
https://datadryad.org/;ca;0.0197
https://datadryad.org/;ch;0.00185
https://datadryad.org/;cz;0.0
https://datadryad.org/;de;0.00655
https://datadryad.org/;dk;0.0
https://datadryad.org/;es;0.0005
https://datadryad.org/;fi;0.0
https://datadryad.org/;fr;0.0001
https://datadryad.org/;gr;0.0
https://datadryad.org/;hr;0.0088
https://datadryad.org/;hu;0.0
https://datadryad.org/;ie;0.0
https://datadryad.org/;it;0.00065
https://datadryad.org/;jp;0.0
https://datadryad.org/;nl;0.0
https://datadryad.org/;no;0.0
https://datadryad.org/;pl;0.00025
https://datadryad.org/;pt;0.0
https://datadryad.org/;ro;0.083
https://datadryad.org/;se;0.0189
https://datadryad.org/;si;0.0
https://datadryad.org/;sk;0.0
https://datadryad.org/;tr;0.0
https://datadryad.org/;uk;0.007350000000000001
https://datadryad.org/;us;0.0139
https://datadryad.org:443/;at;0.00075
https://datadryad.org:443/;au;0.0
https://datadryad.org:443/;be;0.0
https://datadryad.org:443/;bg;0.0
https://datadryad.org:443/;br;0.0007999999999999999
https://datadryad.org:443/;ca;0.0197
https://datadryad.org:443/;ch;0.00185
https://datadryad.org:443/;cz;0.0
https://datadryad.org:443/;de;0.00655
https://datadryad.org:443/;dk;0.0
https://datadryad.org:443/;es;0.0005
https://datadryad.org:443/;fi;0.0
https://datadryad.org:443/;fr;0.0001
https://datadryad.org:443/;gr;0.0
https://datadryad.org:443/;hr;0.0088
https://datadryad.org:443/;hu;0.0
https://datadryad.org:443/;ie;0.0
https://datadryad.org:443/;it;0.00065
https://datadryad.org:443/;jp;0.0
https://datadryad.org:443/;nl;0.0
https://datadryad.org:443/;no;0.0
https://datadryad.org:443/;pl;0.00025
https://datadryad.org:443/;pt;0.0
https://datadryad.org:443/;ro;0.083
https://datadryad.org:443/;se;0.0189
https://datadryad.org:443/;si;0.0
https://datadryad.org:443/;sk;0.0
https://datadryad.org:443/;tr;0.0
https://datadryad.org:443/;uk;0.007350000000000001
https://datadryad.org:443/;us;0.0139
https://datahub.duramat.org/;at;0.0
https://datahub.duramat.org/;au;0.0
https://datahub.duramat.org/;be;0.0
https://datahub.duramat.org/;bg;0.0
https://datahub.duramat.org/;br;0.0
https://datahub.duramat.org/;ca;0.0
https://datahub.duramat.org/;ch;0.0
https://datahub.duramat.org/;cz;0.0
https://datahub.duramat.org/;de;0.0
https://datahub.duramat.org/;dk;0.0
https://datahub.duramat.org/;es;0.0
https://datahub.duramat.org/;fi;0.0
https://datahub.duramat.org/;fr;0.0
https://datahub.duramat.org/;gr;0.0
https://datahub.duramat.org/;hr;0.0
https://datahub.duramat.org/;hu;0.0
https://datahub.duramat.org/;ie;0.0
https://datahub.duramat.org/;it;0.0
https://datahub.duramat.org/;jp;0.0
https://datahub.duramat.org/;nl;0.0005
https://datahub.duramat.org/;no;0.0
https://datahub.duramat.org/;pl;0.0
https://datahub.duramat.org/;pt;0.0
https://datahub.duramat.org/;ro;0.0
https://datahub.duramat.org/;se;0.0
https://datahub.duramat.org/;si;0.0
https://datahub.duramat.org/;sk;0.0
https://datahub.duramat.org/;tr;0.0
https://datahub.duramat.org/;uk;0.0
https://datahub.duramat.org/;us;0.0002
https://datarepository.wolframcloud.com/;at;0.0
https://datarepository.wolframcloud.com/;au;0.0
https://datarepository.wolframcloud.com/;be;0.0
https://datarepository.wolframcloud.com/;bg;0.0
https://datarepository.wolframcloud.com/;br;0.0
https://datarepository.wolframcloud.com/;ca;0.0
https://datarepository.wolframcloud.com/;ch;0.0
https://datarepository.wolframcloud.com/;cz;0.0
https://datarepository.wolframcloud.com/;de;5e-05
https://datarepository.wolframcloud.com/;dk;0.0
https://datarepository.wolframcloud.com/;es;0.0
https://datarepository.wolframcloud.com/;fi;0.0
https://datarepository.wolframcloud.com/;fr;0.0
https://datarepository.wolframcloud.com/;gr;0.0
https://datarepository.wolframcloud.com/;hr;0.0
https://datarepository.wolframcloud.com/;hu;0.0
https://datarepository.wolframcloud.com/;ie;0.0
https://datarepository.wolframcloud.com/;it;0.0
https://datarepository.wolframcloud.com/;jp;0.0
https://datarepository.wolframcloud.com/;nl;0.0
https://datarepository.wolframcloud.com/;no;0.0
https://datarepository.wolframcloud.com/;pl;5e-05
https://datarepository.wolframcloud.com/;pt;0.0
https://datarepository.wolframcloud.com/;ro;0.0
https://datarepository.wolframcloud.com/;se;0.0
https://datarepository.wolframcloud.com/;si;0.0
https://datarepository.wolframcloud.com/;sk;0.0
https://datarepository.wolframcloud.com/;tr;0.0
https://datarepository.wolframcloud.com/;uk;0.0018
https://datarepository.wolframcloud.com/;us;0.0033
https://dataservices.gfz-potsdam.de/;at;0.00030000000000000003
https://dataservices.gfz-potsdam.de/;au;0.0
https://dataservices.gfz-potsdam.de/;be;0.0
https://dataservices.gfz-potsdam.de/;bg;0.0
https://dataservices.gfz-potsdam.de/;br;0.0
https://dataservices.gfz-potsdam.de/;ca;0.0
https://dataservices.gfz-potsdam.de/;ch;0.0012
https://dataservices.gfz-potsdam.de/;cz;0.0
https://dataservices.gfz-potsdam.de/;de;0.00245
https://dataservices.gfz-potsdam.de/;dk;0.0
https://dataservices.gfz-potsdam.de/;es;0.00015
https://dataservices.gfz-potsdam.de/;fi;0.0
https://dataservices.gfz-potsdam.de/;fr;0.0
https://dataservices.gfz-potsdam.de/;gr;0.0
https://dataservices.gfz-potsdam.de/;hr;0.0
https://dataservices.gfz-potsdam.de/;hu;0.0
https://dataservices.gfz-potsdam.de/;ie;0.0
https://dataservices.gfz-potsdam.de/;it;5e-05
https://dataservices.gfz-potsdam.de/;jp;0.0
https://dataservices.gfz-potsdam.de/;nl;0.0
https://dataservices.gfz-potsdam.de/;no;0.0
https://dataservices.gfz-potsdam.de/;pl;0.0
https://dataservices.gfz-potsdam.de/;pt;0.0
https://dataservices.gfz-potsdam.de/;ro;0.0
https://dataservices.gfz-potsdam.de/;se;0.0
https://dataservices.gfz-potsdam.de/;si;0.0
https://dataservices.gfz-potsdam.de/;sk;0.0
https://dataservices.gfz-potsdam.de/;tr;0.0
https://dataservices.gfz-potsdam.de/;uk;0.00025
https://dataservices.gfz-potsdam.de/;us;0.0
https://datashare.ed.ac.uk/;at;0.0
https://datashare.ed.ac.uk/;au;0.0
https://datashare.ed.ac.uk/;be;0.0
https://datashare.ed.ac.uk/;bg;0.0
https://datashare.ed.ac.uk/;br;0.0
https://datashare.ed.ac.uk/;ca;0.0
https://datashare.ed.ac.uk/;ch;0.0
https://datashare.ed.ac.uk/;cz;0.0
https://datashare.ed.ac.uk/;de;0.0
https://datashare.ed.ac.uk/;dk;0.0
https://datashare.ed.ac.uk/;es;0.0
https://datashare.ed.ac.uk/;fi;0.0
https://datashare.ed.ac.uk/;fr;0.0
https://datashare.ed.ac.uk/;gr;0.0
https://datashare.ed.ac.uk/;hr;0.0
https://datashare.ed.ac.uk/;hu;0.0
https://datashare.ed.ac.uk/;ie;0.0
https://datashare.ed.ac.uk/;it;0.0
https://datashare.ed.ac.uk/;jp;0.0
https://datashare.ed.ac.uk/;nl;0.0
https://datashare.ed.ac.uk/;no;0.0
https://datashare.ed.ac.uk/;pl;0.0
https://datashare.ed.ac.uk/;pt;0.0
https://datashare.ed.ac.uk/;ro;0.0
https://datashare.ed.ac.uk/;se;0.0
https://datashare.ed.ac.uk/;si;0.0
https://datashare.ed.ac.uk/;sk;0.0
https://datashare.ed.ac.uk/;tr;0.0
https://datashare.ed.ac.uk/;uk;0.0
https://datashare.ed.ac.uk/;us;0.0
https://dataspace.hkust.edu.hk/;at;0.0
https://dataspace.hkust.edu.hk/;au;0.0
https://dataspace.hkust.edu.hk/;be;0.0
https://dataspace.hkust.edu.hk/;bg;0.0
https://dataspace.hkust.edu.hk/;br;0.0
https://dataspace.hkust.edu.hk/;ca;0.0
https://dataspace.hkust.edu.hk/;ch;0.0
https://dataspace.hkust.edu.hk/;cz;0.0
https://dataspace.hkust.edu.hk/;de;0.0
https://dataspace.hkust.edu.hk/;dk;0.0
https://dataspace.hkust.edu.hk/;es;0.0
https://dataspace.hkust.edu.hk/;fi;0.0
https://dataspace.hkust.edu.hk/;fr;0.0
https://dataspace.hkust.edu.hk/;gr;0.0
https://dataspace.hkust.edu.hk/;hr;0.0
https://dataspace.hkust.edu.hk/;hu;0.0
https://dataspace.hkust.edu.hk/;ie;0.0
https://dataspace.hkust.edu.hk/;it;0.0
https://dataspace.hkust.edu.hk/;jp;0.0
https://dataspace.hkust.edu.hk/;nl;0.0
https://dataspace.hkust.edu.hk/;no;0.0
https://dataspace.hkust.edu.hk/;pl;0.0
https://dataspace.hkust.edu.hk/;pt;0.0
https://dataspace.hkust.edu.hk/;ro;0.0
https://dataspace.hkust.edu.hk/;se;0.0
https://dataspace.hkust.edu.hk/;si;0.0
https://dataspace.hkust.edu.hk/;sk;0.0
https://dataspace.hkust.edu.hk/;tr;0.0
https://dataspace.hkust.edu.hk/;uk;0.0
https://dataspace.hkust.edu.hk/;us;0.0
https://dataspace.princeton.edu/;at;0.0008
https://dataspace.princeton.edu/;au;0.0023
https://dataspace.princeton.edu/;be;0.0
https://dataspace.princeton.edu/;bg;0.0
https://dataspace.princeton.edu/;br;0.0004
https://dataspace.princeton.edu/;ca;0.0023
https://dataspace.princeton.edu/;ch;0.0066
https://dataspace.princeton.edu/;cz;0.0
https://dataspace.princeton.edu/;de;0.0068
https://dataspace.princeton.edu/;dk;0.0
https://dataspace.princeton.edu/;es;0.0016
https://dataspace.princeton.edu/;fi;0.0
https://dataspace.princeton.edu/;fr;0.0015
https://dataspace.princeton.edu/;gr;0.0
https://dataspace.princeton.edu/;hr;0.0
https://dataspace.princeton.edu/;hu;0.0
https://dataspace.princeton.edu/;ie;0.007
https://dataspace.princeton.edu/;it;0.001
https://dataspace.princeton.edu/;jp;0.0
https://dataspace.princeton.edu/;nl;0.0001
https://dataspace.princeton.edu/;no;0.0
https://dataspace.princeton.edu/;pl;0.0
https://dataspace.princeton.edu/;pt;0.0
https://dataspace.princeton.edu/;ro;0.0
https://dataspace.princeton.edu/;se;0.0001
https://dataspace.princeton.edu/;si;0.0
https://dataspace.princeton.edu/;sk;0.0
https://dataspace.princeton.edu/;tr;0.0
https://dataspace.princeton.edu/;uk;0.0244
https://dataspace.princeton.edu/;us;0.0202
https://dataverse-prod.tdl.org/;at;0.0
https://dataverse-prod.tdl.org/;au;0.0
https://dataverse-prod.tdl.org/;be;0.0
https://dataverse-prod.tdl.org/;bg;0.0
https://dataverse-prod.tdl.org/;br;0.0
https://dataverse-prod.tdl.org/;ca;0.0
https://dataverse-prod.tdl.org/;ch;0.0
https://dataverse-prod.tdl.org/;cz;0.0
https://dataverse-prod.tdl.org/;de;0.0
https://dataverse-prod.tdl.org/;dk;0.0
https://dataverse-prod.tdl.org/;es;0.0
https://dataverse-prod.tdl.org/;fi;0.0
https://dataverse-prod.tdl.org/;fr;0.0
https://dataverse-prod.tdl.org/;gr;0.0
https://dataverse-prod.tdl.org/;hr;0.0
https://dataverse-prod.tdl.org/;hu;0.0
https://dataverse-prod.tdl.org/;ie;0.0
https://dataverse-prod.tdl.org/;it;0.0
https://dataverse-prod.tdl.org/;jp;0.0
https://dataverse-prod.tdl.org/;nl;0.0
https://dataverse-prod.tdl.org/;no;0.0
https://dataverse-prod.tdl.org/;pl;0.0
https://dataverse-prod.tdl.org/;pt;0.0
https://dataverse-prod.tdl.org/;ro;0.0
https://dataverse-prod.tdl.org/;se;0.0
https://dataverse-prod.tdl.org/;si;0.0
https://dataverse-prod.tdl.org/;sk;0.0
https://dataverse-prod.tdl.org/;tr;0.0
https://dataverse-prod.tdl.org/;uk;0.0
https://dataverse-prod.tdl.org/;us;0.0
https://dataverse.ada.edu.au/;at;0.0
https://dataverse.ada.edu.au/;au;0.0
https://dataverse.ada.edu.au/;be;0.0
https://dataverse.ada.edu.au/;bg;0.0
https://dataverse.ada.edu.au/;br;0.0
https://dataverse.ada.edu.au/;ca;0.0
https://dataverse.ada.edu.au/;ch;0.0
https://dataverse.ada.edu.au/;cz;0.0
https://dataverse.ada.edu.au/;de;0.00025
https://dataverse.ada.edu.au/;dk;0.0
https://dataverse.ada.edu.au/;es;0.0
https://dataverse.ada.edu.au/;fi;0.0
https://dataverse.ada.edu.au/;fr;0.0
https://dataverse.ada.edu.au/;gr;0.0
https://dataverse.ada.edu.au/;hr;0.0
https://dataverse.ada.edu.au/;hu;0.0
https://dataverse.ada.edu.au/;ie;0.0
https://dataverse.ada.edu.au/;it;0.0
https://dataverse.ada.edu.au/;jp;0.0
https://dataverse.ada.edu.au/;nl;0.0
https://dataverse.ada.edu.au/;no;0.0
https://dataverse.ada.edu.au/;pl;0.0
https://dataverse.ada.edu.au/;pt;0.0
https://dataverse.ada.edu.au/;ro;0.0
https://dataverse.ada.edu.au/;se;0.0
https://dataverse.ada.edu.au/;si;0.0
https://dataverse.ada.edu.au/;sk;0.0
https://dataverse.ada.edu.au/;tr;0.0
https://dataverse.ada.edu.au/;uk;0.0
https://dataverse.ada.edu.au/;us;0.0007999999999999999
https://dataverse.asu.edu/;at;0.0
https://dataverse.asu.edu/;au;0.0
https://dataverse.asu.edu/;be;0.0
https://dataverse.asu.edu/;bg;0.0
https://dataverse.asu.edu/;br;0.0
https://dataverse.asu.edu/;ca;0.0
https://dataverse.asu.edu/;ch;0.0
https://dataverse.asu.edu/;cz;0.0
https://dataverse.asu.edu/;de;0.0
https://dataverse.asu.edu/;dk;0.0
https://dataverse.asu.edu/;es;0.0
https://dataverse.asu.edu/;fi;0.0
https://dataverse.asu.edu/;fr;0.0
https://dataverse.asu.edu/;gr;0.0
https://dataverse.asu.edu/;hr;0.0
https://dataverse.asu.edu/;hu;0.0
https://dataverse.asu.edu/;ie;0.0
https://dataverse.asu.edu/;it;0.0
https://dataverse.asu.edu/;jp;0.0
https://dataverse.asu.edu/;nl;0.0
https://dataverse.asu.edu/;no;0.0
https://dataverse.asu.edu/;pl;0.0
https://dataverse.asu.edu/;pt;0.0
https://dataverse.asu.edu/;ro;0.0
https://dataverse.asu.edu/;se;0.0
https://dataverse.asu.edu/;si;0.0
https://dataverse.asu.edu/;sk;0.0
https://dataverse.asu.edu/;tr;0.0
https://dataverse.asu.edu/;uk;0.0
https://dataverse.asu.edu/;us;0.0
https://dataverse.cirad.fr/;at;0.0
https://dataverse.cirad.fr/;au;0.0
https://dataverse.cirad.fr/;be;0.0
https://dataverse.cirad.fr/;bg;0.0
https://dataverse.cirad.fr/;br;0.0
https://dataverse.cirad.fr/;ca;0.0
https://dataverse.cirad.fr/;ch;0.0
https://dataverse.cirad.fr/;cz;0.0
https://dataverse.cirad.fr/;de;0.0
https://dataverse.cirad.fr/;dk;0.0
https://dataverse.cirad.fr/;es;0.0
